id,name,year,duration,genre,actors
4198,Tokyo Revelation,1995,55 min,"Animation, Horror, Sci-Fi","Brianne Brozey,Debra Rogers,Arisa Andô,Steve Blum"
4199,Jayson Bend: Queen and Country,2013,49 min,"Action, Comedy, Sci-Fi","Davis Brooks,Paul Norton,Tom Read Wilson,Djalenga Scott"
4200,Santo contra los zombies,1962,85 min,"Adventure, Horror, Action","Santo,Armando Silvestre,Jaime Fernández,Dagoberto Rodríguez"
4201,The Hidan of Maukbeiangjow,1973,93 min,"Comedy, Crime, Horror","Elizabeth Rush,Ele Grigsby,David Roster,Paul Lenzi"
4202,15 Till Midnight,2010,97 min,"Drama, Mystery, Sci-Fi","Brandon Slagle,Dee Martin,Devanny Pinn,Andrew Roth"
4203,Perarasu,2006,140 min,"Action, Sci-Fi, Thriller","Damini,Mansoor Ali Khan,R. Pandiaraajan,Prakash Raj"
4204,Bug Wars,2000,79 min,"Action, Sci-Fi, Thriller","Darlene Sellers,Corrie Dibble,Rob Miller,Timothy Hines"
4205,The Electronic Monster,1958,76 min,"Crime, Mystery, Sci-Fi","Rod Cameron,Mary Murphy,Meredith Edwards,Peter Illing"
4206,Windstorm,2007,77 min,"Drama, Sci-Fi","William Beauhuld,Scott Ciampi,Sandra Gianozakos,Jasmine Kim"
4207,William Joyce's Rolie Polie Olie: The Baby Bot Chase,2003,70 min,"Animation, Adventure, Comedy","Kristen Bone,Cole Caplan,Julie Lemieux,Catherine Disher"
4208,Automat na prání,1968,78 min,"Adventure, Family, Fantasy","Vit Weingartner,Milan Zeman,Frantisek Filipovský,Josef Hlinomaz"
4209,The Killer Robots! Crash and Burn,2016,100 min,"Action, Adventure, Comedy","Amber Belko,Char Calaquian,Jeremy DeMoss,Destin Dern"
4210,Psyclops,2002,93 min,"Horror, Sci-Fi","Jim Baker,Philip Barbour,Diane DiGregorio,Elizabeth Hurley"
4211,Creature of the Walking Dead,1965,74 min,"Horror, Sci-Fi","Rock Madison,Ann Wells,George Todd,Willard Gross"
4212,Shadows on the Wall,2015,90 min,"Horror, Sci-Fi, Thriller","Chris Kauffmann,Tim Fox,Nicole Lee Durant,Rae Becka"
4213,Final Fantasy: The Spirits Within: Aki's Dream,2001,10 min,"Short, Animation, Fantasy","Ming-Na Wen,Alec Baldwin"
4214,Geobreeders 2: Breakthrough,1998,120 min,"Animation, Action, Comedy","Shin'ichirô Miki,Aya Hisakawa,Akiko Yajima,Narumi Hidaka"
4215,The Singularity,2012,76 min,"Documentary, Drama, News","David Chalmers,Richard Clarke,Aubrey de Grey,Alison Gopnik"
4216,Freezer Burn,2007,94 min,"Comedy, Drama, Sci-Fi","Robert Harriell,Michael Consiglio,Ivo Velon,C.C. Seymour"
4217,Danny Johnson Saves the World,2015,68 min,"Adventure, Family, Sci-Fi","Elliott Mihm,Gabrielle Bilotta,R.J. Lundgren,Alice Mihm"
4218,Tonight's Special,2018,15 min,"Short, Sci-Fi","Jessica Perry,Toledo Kinsey,Melissa Harkness,David John Seltzer"
4219,Random Quest,2006,58 min,"Romance, Sci-Fi","Samuel West,Kate Ashfield,David Burke,Shaun Parkes"
4220,They Call Me Superseven,2016,85 min,"Action, Comedy, Sci-Fi","Jerry Kokich,Olivia Dunkley,Michelle Jubilee Gonzalez,Anna Bazarkina"
4221,The World Sinks Except Japan,2006,98 min,"Comedy, Sci-Fi","Kenji Kohashi,Shûji Kashiwabara,Masatoshi Matsuo,Cynthia Cheston"
4222,Serum,2006,89 min,"Horror, Sci-Fi","Derek Phillips,Dennis O'Neill,Liz Cardenas,David Hickey"
4223,Spaced Out,2006,99 min,"Comedy, Sci-Fi","James Vallo,Greg Maurer,Michael Wexler,William Hainsworth"
4224,Marching Out of Time,1993,74 min,Sci-Fi,"Frederick Anderson,Michael Hagemeyer,Matthew Henerson,Heinrich James"
4225,The Mechanical Grave,2012,14 min,"Short, Action, Horror","Nicole Leigh,Jonathan Brooks,Matthew Tompkins,Michael Crabtree"
4226,Morella,1999,88 min,"Sci-Fi, Thriller","Lisa Blair,Lisa Darr,Nicholas Guest,Khrystyne Haje"
4227,Space Strikers,1995,30 min,"Animation, Adventure, Sci-Fi","David Coburn,Brian Cummings,Michael Donovan,Terry Klassen"
4228,Brick Bradford,1947,257 min,"Action, Adventure, Sci-Fi","Kane Richmond,Rick Vallin,Linda Leighton,Pierre Watkin"
4229,Biohazard: The Alien Force,1994,88 min,"Horror, Sci-Fi","James L. Miles,John Alexander,Dorothy Best,Robin Chapman"
4230,I Dream of Mimi,1997,90 min,"Animation, Action, Comedy","Tomoko Ishimura,Yûsei Oda,Yûko Miyamura,Jessica Calvello"
4231,Norman's Awesome Experience,1988,87 min,"Comedy, Sci-Fi","Tom McCamus,Laurie Paton,Jacques Lussier,David Hemblen"
4232,Apocalypse Zero,1996,80 min,"Animation, Action, Sci-Fi","Lex Lang,Mona Marshall,Sherry Lynn,Dave Mallow"
4233,Zombie Self-Defense Force,2006,75 min,"Action, Comedy, Horror","Kenji Arai,Norman England,Masayuki Hase,Yû Machimura"
4234,Dancing on the Moon,1935,8 min,"Animation, Short, Comedy","Pinto Colvig,Margie Hines,Jack Mercer,Mae Questel"
4235,Fissures,2006,87 min,"Crime, Drama, Mystery","Émilie Dequenne,Mathieu Demy,Ludmila Mikaël,Jacques Spiesser"
4236,Ghost Patrol,1936,60 min,"Crime, Romance, Sci-Fi","Tim McCoy,Claudia Dell,Walter Miller,Wheeler Oakman"
4237,Arrest Bulldog Drummond,1938,57 min,"Adventure, Sci-Fi","John Howard,Heather Angel,H.B. Warner,Reginald Denny"
4238,Fractalus,2005,26 min,"Short, Drama, Sci-Fi","Austin Highsmith,Maury Sterling,Dominic Comperatore,Harvey Silver"
4239,Six Reasons Why,2008,88 min,"Sci-Fi, Western","Dan Wooster,Mads Koudal,Christopher Harrison,Colm Feore"
4240,The Son of Dr. Jekyll,1951,78 min,"Crime, Horror, Romance","Louis Hayward,Jody Lawrance,Alexander Knox,Lester Matthews"
4241,Hyper Space,1989,81 min,"Sci-Fi, Thriller","Richard Norton,Don Stroud,Lynn-Holly Johnson,James Van Patten"
4242,Steel of Fire Warriors 2010 A.D.,2008,107 min,"Action, Comedy, Fantasy","Travis Vogt,Kevin Clarke,Owen Straw,Jaqi Furback"
4243,Timetravel_0,2009,72 min,"Drama, Sci-Fi","Kurt Kelly,Alder Sherwood,Laura Hunter,Lisa Coronado"
4244,.hack//Liminality Vol. 1: In the Case of Mai Minase,2002,45 min,"Animation, Short, Drama","Sanae Kobayashi,Masashi Ebara,Sôichirô Hoshi,Takahiro Sakurai"
4245,Danger Dolls,2014,97 min,"Action, Sci-Fi","Rumi Hanai,Noboru Kaneko,Kayano Masuyama,Kôki Okada"
4246,Sorority Babes in the Dance-A-Thon of Death,1991,75 min,"Sci-Fi, Comedy, Horror","Kelly Hodges,Lisa Krueger,Holly Starr,Laura Fuhrman"
4247,The Planet,2006,71 min,"Horror, Sci-Fi","Mike Mitchell,Patrick Wight,Scott Ironside,Shawn Paul Hastings"
4248,Future Justice,2014,90 min,"Action, Sci-Fi","Nathaniel Sylva,Aaron Andrade,Steven O'Broin,Elyssa Baldassarri"
4249,Kill Them and Eat Them,2003,80 min,"Horror, Mystery, Sci-Fi","Sandy MacDonald,Richard Archer,Francoise Snobel,Will van der Zyl"
4250,Lightning Field,1991,86 min,"Drama, Sci-Fi, Horror","Nancy McKeon,Dave Adams,George Aguilar,Polly Bergen"
4251,While Nero Fiddled,1944,65 min,"Adventure, Comedy, Fantasy","Tommy Trinder,Frances Day,Sonnie Hale,Francis L. Sullivan"
4252,Mr. Superinvisible,1970,91 min,"Comedy, Fantasy, Romance","Dean Jones,Philippe Leroy,Gastone Moschin,Ingeborg Schöner"
4253,Deep Contact,1998,60 min,"Comedy, Romance, Sci-Fi","Riri Kuramoto,Kazushi Ikeda,Motoko Sasaki,Shôko Kudô"
4254,Listen,2013,95 min,"Drama, Romance, Sci-Fi","Joshua Mikel,Sergio Soltero,Zac Pullam,Avery Kristen Pohl"
4255,Thank You for Playing,2015,80 min,"Documentary, Drama, Family","Amy Green,Ryan Green,Josh Larson"
4256,Anhedonia,2016,79 min,Sci-Fi,"Robert Stadlober,Wieland Schönfelder,Blixa Bargeld,Paula Kalenberg"
4257,L'assassin jouait du trombone,1991,96 min,"Comedy, Crime, Mystery","Germain Houde,Anaïs Goulet-Robitaille,Marc Labrèche,Raymond Bouchard"
4258,Displaced,2006,99 min,"Action, Adventure, Sci-Fi","Mark Strange,Graham Brownsmith,Malcolm Hankey,Stephanie Fend"
4259,Predator Island,2005,73 min,"Action, Comedy, Horror","Dan Gordon,Hank Torrance,Libby Krall,Tom E. Dahl"
4260,Electric Earthquake,1942,9 min,"Animation, Short, Fantasy","Bud Collyer,Joan Alexander,Jackson Beck,Julian Noa"
4261,Rise of the Avalanche: Revenge from the Shadows,2019,15 min,"Short, Action, Crime","Isaac Villarreal,Gavin Fullerton,Adam Griggs,Megan S. Ashley"
4262,The Absence of Light,2006,77 min,"Action, Drama, Horror","Richard Conant,Eric Thornsberry,Tom Savini,David Hess"
4263,Mobile Suit Gundam: The Origin II - Artesia's Sorrow,2015,60 min,"Animation, Action, Drama","Shûichi Ikeda,Megumi Han,Jin Urayama,Banjô Ginga"
4264,Total Reality,1997,100 min,"Action, Sci-Fi","David Bradley,Ely Pouget,Thomas Kretschmann,Misa Koprova"
4265,Rewind,1998,92 min,"Sci-Fi, Thriller","Raoul Bova,Maruschka Detmers,Niels Arestrup,Luca Zingaretti"
4266,*NSYNC: I Want You Back,1996,3 min,"Short, Music, Musical","*NSYNC,Lance Bass,J.C. Chasez,Joey Fatone"
4267,Wonder Women! The Untold Story of American Superheroines,2012,79 min,"Documentary, Fantasy, History","Lynda Carter,Jane Espenson,Kathleen Hanna,L.S. Kim"
4268,Do or Die,2003,90 min,Sci-Fi,"Shawn Doyle,Polly Shannon,Nigel Bennett,Guylaine St-Onge"
4269,42nd Street Forever: Blu-ray Edition,2012,225 min,"Action, Horror, Sci-Fi","Michael Gingold,Chris Poggiali,Edwin Samuelson"
4270,The Man Without a Body,1957,80 min,"Horror, Sci-Fi","Robert Hutton,George Coulouris,Julia Arnall,Nadja Regin"
4271,Clarity,2016,20 min,"Short, Drama, Sci-Fi","Christine Kellogg-Darrin,Sam Buchanan,Lonnie 'Lono' Woodley,Josh Aichenbaum"
4272,Artificial Intelligence,2015,10 min,"Short, Adventure, Horror","Malia Andrus,Warren Garver,Theo Germaine,Brian Hagy"
4273,Run Away with Me,2015,80 min,"Sci-Fi, Thriller","Kye Loren,Rosie MacPherson,Bill Hutchens,Brigitte Millar"
4274,Angel Blade Punish!,2004,83 min,"Animation, Action, Fantasy","Kristen Rutherford,Jessica Gee-George,Lara Cody,Michael Sorich"
4275,Apeiron,2013,90 min,"Drama, Sci-Fi, Thriller","Sampo Sarkola,Irina Björklund,Niklas Groundstroem,Eeva Muilu"
4276,Dr. Pyckle and Mr. Pryde,1925,21 min,"Short, Comedy, Horror","Stan Laurel,Julie Leonard,Pete the Dog,Syd Crossley"
4277,Genesis 7,2012,23 min,"Adventure, Family, Sci-Fi","Emily Martin,Hannah Martin,Bret Wolfe,Dalton Wolfe"
4278,Big Meat Eater,1982,82 min,"Comedy, Horror, Musical","Clarence 'Big' Miller,George Dawson,Andrew Gillies,Stephen Dimopoulos"
4279,The New Women,2001,89 min,"Sci-Fi, Comedy","Mary Woronov,Jamie Tolbert,Sandra Kinder,Jane Ray"
4280,Guardian of Darkness,1990,45 min,"Animation, Drama, Horror","Ted Gregory,Noriko Hidaka,Ted Lewis,Lisa Ortiz"
4281,Alekto,2014,23 min,"Short, Sci-Fi","Nicola Bokardo,Vreni Brun,Christian Govetosa,Ecki Hoffmann"
4282,F. P. 1 Doesn't Answer,1933,74 min,"Fantasy, Sci-Fi","Conrad Veidt,Jill Esmond,Leslie Fenton,George Merritt"
4283,The Darwin Conspiracy,1999,85 min,"Sci-Fi, Thriller","Jason Brooks,Robert Floyd,Stacy Haiduk,Kevin Tighe"
4284,The Magnetic Telescope,1942,8 min,"Animation, Short, Fantasy","Bud Collyer,Joan Alexander,Jackson Beck,Julian Noa"
4285,Sixteen Tongues,1999,80 min,"Horror, Sci-Fi","Jane Chase,Crawford James,Alice Liu,Jonny Tingle"
4286,The Photon Effect,2010,102 min,Sci-Fi,"Dan Poole,Derek Minter,Brian Razzino,Ariana Almajan"
4287,The Remnant,2001,106 min,"Horror, Sci-Fi, Thriller","Rick Jordan,Jeff Marlow,Teresa Castracane,Roxzane T. Mims"
4288,Orthogenesis,2005,47 min,Sci-Fi,"Joni Pierce,Danica Kneebone,Samara Frame,Emelie Pettersson"
4289,Outlaw Prophet,2001,90 min,Sci-Fi,"David Heavener,Rebecca Holden,Ric White,Davita Sharone"
4290,Roswell: The Aliens Attack,1999,96 min,"Drama, Mystery, Sci-Fi","Steven Flynn,Kate Greenhouse,Heather Hanson,Brent Stait"
4291,Forgotten City of the Planet of the Apes,1980,95 min,Sci-Fi,"Roddy McDowall,Ron Harper,James Naughton,William Smith"
4292,Mutant on the Bounty,1989,93 min,"Comedy, Crime, Sci-Fi","Kyle T. Heffner,John Roarke,Deborah Benson,John Furey"
4293,Monarch of the Moon,2005,98 min,"Action, Comedy, Sci-Fi","Blane Wheatley,Monica Himmel,Brent Moss,Kimberly Page"
4294,Killswitch,2006,12 min,"Short, Sci-Fi","Kevin Sebastian,James Arden,Renee Delio,Ramesh Ganeshram"
4295,Dead Fire,1997,92 min,Sci-Fi,"Colin Cunningham,Monika Schnarre,Matt Frewer,C. Thomas Howell"
4296,Zone 39,1996,95 min,Sci-Fi,"Peter Phelps,Carolyn Bock,William Zappa,Bradley Byquar"
4297,Madox-01,1987,48 min,"Animation, Comedy, Sci-Fi","Yasunori Matsumoto,Michael McGhee,Scott Simpson,Yôko Asagami"
4298,Time Loss,2018,14 min,"Short, Drama, Sci-Fi","Cedric Ortega,Mauricio Gris,Luis Zaldívar,Natalia Güémez"
4299,Redux Riding Hood,1997,15 min,"Animation, Short, Comedy","Garrison Keillor,Michael Richards,Mia Farrow,Lacey Chabert"
4300,Maximum Surge,1996,97 min,"Action, Sci-Fi","Yasmine Bleeth,Walter Koenig,Akima,Michael Champion"
4301,Earth,2015,60 min,Sci-Fi,"Mitchell Thornton,James Smith,Richard Reade,Ammi Williams"
4302,Tail Sting,2001,93 min,"Action, Horror, Sci-Fi","Laura Putney,Robert Merrill,Shirly Brener,Gulshan Grover"
4303,Long Distance Wireless Photography,1908,6 min,"Short, Sci-Fi","Fernande Albany,Georges Méliès"
4304,Urusei Yatsura 5: The Final Chapter,1988,85 min,"Animation, Comedy, Sci-Fi","Fumi Hirano,Toshio Furukawa,Akira Kamiya,Saeko Shimazu"
4305,Serena and the Ratts,2012,97 min,"Action, Drama, Sci-Fi","Evalena Marie,Jonathan Thomson,Dave Neal,Marek Tarlowski"
4306,Guardians,2009,87 min,"Horror, Sci-Fi","Chris Bell,Benjamin Budd,Tylan Canady,Eric Cherney"
4307,Outside,2004,22 min,"Sci-Fi, Short","Courtney Ford,Keaton Talmadge,Juliet,Elisabeth Naughton"
4308,"Josh Kirby... Time Warrior: Chapter 6, Last Battle for the Universe",1996,86 min,"Action, Adventure, Drama","Corbin Allred,Jennifer Burns,Derek Webster,Barrie Ingham"
4309,Trakked,2015,106 min,"Comedy, Mystery, Sci-Fi","Eric Annunziato,Jade Elysan,Pamela Sutch,Frank Ferruccio"
4310,Blake of Scotland Yard,1937,73 min,"Crime, Sci-Fi","Ralph Byrd,Herbert Rawlinson,Joan Barclay,Lloyd Hughes"
4311,HENRi,2012,20 min,"Short, Drama, Sci-Fi","Keir Dullea,Margot Kidder,Zoe Reheem,Tobin Shyrock"
4312,Submerge: Echo 51,2017,20 min,"Short, Sci-Fi","Chris Abel,Matthew W. Allen,Shonna Bedford,Cole Berry"
4313,Sidekick,2005,87 min,"Fantasy, Sci-Fi","David Ingram,Perry Mucci,Mackenzie Lush,Daniel Baldwin"
4314,Enemy Mind,2010,86 min,Sci-Fi,"Ernest Borgnine,Brian Neil Hoff,Dan Gruenberg,Charissa Farley"
4315,Squid Man,2013,89 min,"Comedy, Sci-Fi","Andrew Roth,Laurel Schroeder,Eric Bryant,Chad Eric Smith"
4316,Feral,2012,13 min,"Animation, Short, Drama","Elsie McKendry,Brett Tobasky"
4317,Pink Zone,2014,90 min,"Drama, Romance, Sci-Fi","Jayna Sweet,Matt Cooper,Julian Brand,Stell Bahrami"
4318,Alien Secrets,2006,86 min,"Comedy, Drama, Sci-Fi","Brandon Scott,Spike Steingasser,Tracy Erickson,Hallie Bird"
4319,Andrea Perron: House of Darkness House of Light,2013,119 min,Sci-Fi,"Jen Dixon,Tommy Dixon,Rebeca Donovan,Melissa Jackson"
4320,Psychedelia,2016,73 min,"Fantasy, Horror, Sci-Fi","Adriana Carradero,Alen Rios,Brianna Gonzalez,Julian Reyes"
4321,The Aswang Phenomenon,2011,86 min,"Documentary, Biography, History","Jordan Clark,Peque Gallaga,Maricel Soriano"
4322,Sky Line,2015,74 min,"Documentary, Biography, Drama","Arthur C. Clarke,Bradley C. Edwards,Ted Semon,Tom Nugent"
4323,"10,000 A.D.: The Legend of a Black Pearl",2008,84 min,"Adventure, Sci-Fi","Julian Perez,Raul Gasteazoro,Edgar Feliciano,Russ Russo"
4324,Reign in Darkness,2002,90 min,"Action, Horror, Sci-Fi","Kelly Dolen,David W. Allen,David William No,Chris Kerrison"
4325,Absolute Justice,2014,84 min,"Drama, Sci-Fi","Ozan Akbaba,Baris Akin,Bihter Dinçel,Zerrin Epikmen"
4326,The Omegans,1968,85 min,"Romance, Sci-Fi","Keith Larsen,Ingrid Pitt,Lucien Pan,Bruno Punzalan"
4327,The Distance,2014,83 min,"Mystery, Sci-Fi","Jinson Añazco,Pere Celma,Alberto Condón,Michal Lagosz"
4328,Punisher: First Round,2005,13 min,"Short, Action, Crime","Jose Alica,Angel Arce,Tommy Carbone,Wallace Carter Jr."
4329,The 4 Soldiers,2013,83 min,"Action, Drama, Sci-Fi","Camille Mongeau,Christian de la Cortina,Antoine Bertrand,Aliocha Schneider"
4330,Cybermutt,2003,95 min,"Comedy, Family, Sci-Fi","Judd Nelson,Ryan Cooley,Michelle Nolden,Paulina Mielech"
4331,The Naturalist,2013,12 min,"Short, Drama, Romance","Walker Hare,Alena Chinault,Stephen Sheffer,Carlton Tanis"
4332,On the Shoulders of Giants,2012,112 min,"Adventure, Sci-Fi","Toby Bradford,Wayne Ewart,Alison George,Vicki Glover"
4333,Shadowplay,2007,85 min,"Sci-Fi, Thriller","Elly Jaresko,A.J. Castro,Brian Atkinson,Kimberly Alexander"
4334,Stage V,2016,99 min,"Action, Adventure, Sci-Fi","Evan Materne,Callie Hope Haverda,Tuana Allen,Claire Tablizo"
4335,Breakfast of Aliens,1993,88 min,"Comedy, Horror, Sci-Fi","Vic Dunlop,Donald Gibb,Indy Shriner,Johnny Dark"
4336,Reunion X,2011,44 min,"Short, Sci-Fi","Ashley Lane Adams,Nicole Derseweh,Lauren Glazier,Everest Ling"
4337,Them!,2011,60 min,Sci-Fi,"Judd Einan,Joel Thingvall"
4338,Peril from the Planet Mongo,1966,83 min,Sci-Fi,"Buster Crabbe,Carol Hughes,Charles Middleton,Anne Gwynne"
4339,The Man from Outer Space,2017,74 min,Sci-Fi,"Christopher Mychael Watson,Aliyah Conley,Todd Christian Elliott,Darren Hummel"
4340,Green Legend Ran,1992,134 min,"Animation, Drama, Fantasy","Jason Gray-Stanford,Janyse Jaud,Takeshi Aono,Kinryû Arimoto"
4341,Fear Lives Here,2012,80 min,"Horror, Sci-Fi, Thriller","Paul Darrigo,Zack Gold,Lance J. Holt,Lindsay Anne Hugghins"
4342,Boo Moon,1954,8 min,"Animation, Short, Comedy","Jackson Beck,Jack Mercer,Sid Raymond,Cecil Roy"
4343,Plug & Pray,2010,90 min,"Documentary, Sci-Fi","Joseph Weizenbaum,Raymond Kurzweil,Hiroshi Ishiguro,Minoru Asada"
4344,Star Appeal,2004,86 min,"Drama, Sci-Fi","Bo Yu,Guifeng Wang,Xiwen Zhang,Jian Hou"
4345,After the Apocalypse,2004,72 min,"Sci-Fi, Drama, Fantasy","Jacqueline Bowman,Velina Georgi,Zorikh Lequidre,Oscar Lowe"
4346,Anthology of Terror: Prelude,2010,43 min,"Short, Horror, Sci-Fi","Michael O'Hair,Stephen Grey,Richard Raphael,Jettie Hall"
4347,Redboy 13,1997,93 min,"Adventure, Comedy, Sci-Fi","Robert Logan,Ven Scott,Charlie Schmidt,Tito Villalobos Moreno"
4348,Superstarlet A.D.,2000,70 min,"Comedy, Sci-Fi","Kerine Elkins,Gina Velour,Michèle Carr,Rita D'Albert"
4349,Weaverfish,2013,95 min,"Drama, Horror, Romance","Shane O'Meara,Lucy-Jane Quinlan,Josh Ockenden,Jessie Morell"
4350,Urban Animals,1987,90 min,"Comedy, Sci-Fi","Donald Pleasence,Senta Berger,Ninetto Davoli,Galeazzo Benti"
4351,The Search for Simon,2013,97 min,"Comedy, Sci-Fi","Millie Reeves,Sophie Aldred,Julian Bastida,Simon Birks"
4352,Terrarium,2003,81 min,Sci-Fi,"Tim Daley,Jason Hall,Sheila Conway,Jake Bass"
4353,The Phoenix Rises,2012,86 min,Sci-Fi,"James Black,Adam Cardon,John DeLong,Catalina Soto-Aguilar Kind"
4354,Ai City,1986,86 min,"Animation, Action, Sci-Fi","Hirotaka Suzuoki,Miyuki Ueda,Yûji Ueda,Nachi Nozawa"
4355,"Josh Kirby... Time Warrior: Chapter 4, Eggs from 70 Million B.C.",1995,89 min,"Action, Adventure, Family","Corbin Allred,Jennifer Burns,Derek Webster,Barrie Ingham"
4356,Dark Medicine,2013,72 min,"Horror, Sci-Fi","Ola Akinroluyo,Byron Baudo,Josh Bednarsky,Emily Brooks"
4357,The Late Night Double Feature,2014,90 min,"Horror, Sci-Fi","Michael Cook,Shane Donahue,Cherie Gallinati,Mark Haider"
4358,Odessa,2013,15 min,"Short, Drama, Romance","Ken Fuller,Judy Maier,Madalyn McKay,Robert W Smith"
4359,Farewell to the Planet of the Apes,1980,90 min,Sci-Fi,"Frank Aletter,Joanna Barnes,William Beckley,Kathleen Bracken"
4360,"Josh Kirby... Time Warrior: Chapter 3, Trapped on Toyworld",1995,86 min,"Action, Adventure, Family","Corbin Allred,Jennifer Burns,Derek Webster,Barrie Ingham"
4361,Hollywood,2003,130 min,"Comedy, Sci-Fi","Emma Dean,Felicity Mason,Anant Nag,Leah Pellinkhof"
4362,Fight! Iczer-1,1985,100 min,"Animation, Horror, Sci-Fi","Arisa Andô,Beau Billingslea,Lilly Browne,Steve Bulen"
4363,It's Great to Be Alive,1933,69 min,"Comedy, Musical, Sci-Fi","Raul Roulien,Gloria Stuart,Edna May Oliver,Herbert Mundin"
4364,Colony Mutation,1995,83 min,"Horror, Sci-Fi","Joan Dinco,David Rommel,Anna Zizzo,Susan L. Cane"
4365,Jungle Jim in the Forbidden Land,1952,65 min,"Adventure, Sci-Fi","Johnny Weissmuller,Angela Greene,Jean Willes,Lester Matthews"
4366,Invasion of the Money Snatchers,2012,20 min,"Short, Comedy, Sci-Fi","Claire Canada,Sarah Demeestere,Jennie Kwan,Steve Mackall"
4367,Rokovye yaytsa,1996,119 min,"Comedy, Sci-Fi","Oleg Yankovskiy,Andrey Tolubeev,Nina Usatova,Irina Senotova"
4368,Ready Jet Go! Back to Bortron 7,2017,60 min,"Animation, Family, Musical","William Ainscough,Ashleigh Ball,Ian James Corlett,Brenda Crichlow"
4369,I'm Not Jesus Mommy,2010,89 min,"Drama, Sci-Fi, Thriller","Charles Hubbell,Bridget McGrath,Joseph Andrew Schneider,Aaron Aoki"
4370,Treachery and Greed on the Planet of the Apes,1980,90 min,Sci-Fi,"Klair Bybee,Michael Conrad,James Daughton,Richard Devon"
4371,Clockmaker,1998,90 min,"Adventure, Sci-Fi","Anthony Medwetz,Katie Johnston,Zachary McLemore,Pierrino Mascarino"
4372,Greenpool,2018,65 min,"Action, Sci-Fi","Michael Green,Jacob Jean,Chris Netherton,Evan Redditt"
4373,Through the Lens,2014,100 min,"Action, Sci-Fi, Thriller","Tom Bonington,Clare Clifford,Darryl Goddard,Ryan How"
4374,The P.A.C.K.,1997,88 min,"Action, Sci-Fi","Sandahl Bergman,Ted Prior,Red West,Dave Scott"
4375,The Making of 'Six',2004,41 min,"Sci-Fi, Short","Kevin Downes,David A.R. White,Stephen Baldwin,Jeffrey Dean Morgan"
4376,Nailed,2007,85 min,"Action, Comedy, Horror","Tashi Martel,Glenn Ruehland,Frank Hruby,Samantha Noble"
4377,The Phantom Creeps,1949,78 min,"Adventure, Crime, Mystery","Bela Lugosi,Robert Kent,Dorothy Arnold,Edwin Stanley"
4378,Red Tulips: A Story About Forgetting,2012,14 min,"Short, Drama, Fantasy","Chris Santangelo,Inês Lucas,Francesca Luongo,Rosa Nino"
4379,"Aliens in the Wild, Wild West",1999,90 min,"Action, Sci-Fi, Western","Taylor Locke,Carly Pope,Barna Moricz,Markus Parilo"
4380,Powerplegic,2013,80 min,"Horror, Sci-Fi, Thriller","Shan Agish,Matt Wray,James Gill,Daniel Martin Berkey"
4381,Shadow Skill,1995,45 min,"Animation, Action, Sci-Fi","Yuri Amano,Megumi Hayashibara,Chieko Honda,Rei Igarashi"
